M	#259	2014/07/03	"Tobias Wunden"	"MH-10076 -- Improved out-of-the-box experience with loading …"	opencast-community/matterhorn	t/MH-10076-organization-mappin…	r/1.5.0	"James Perrin (611)"
M	#258	2014/07/03	"Ruben Gonzalez"	"MH-10341: The Matterhorn Engage Players Description tab …"	rubenrua/matterhorn	MH-10341-the-matterhorn-engage…	r/1.5.0	"Ruben Perez Vazquez (611)"
M	#257	2014/07/01	"Lukas Rohner"	"MH-8948 [Bugfix] Removed avoiding of checking for conflicts …"	opencast-community/matterhorn	t/MH-8948-scheduling-conflicts	r/1.5.0	"Rüdiger Rolf (613)"
M	#256	2014/07/01	"Lukas Rohner"	"MH-10164 [Bugfix] Changed fallback logging of engage and …"	opencast-community/matterhorn	t/MH-10164-runtime-info-loggin…	r/1.5.0	"Lars Kiesow (613)"
D	#255	2014/07/01	"Lukas Rohner"	"MH-10333 [Bugfix] Fixed rrule hour and mintue generation on …"	opencast-community/matterhorn	t/MH-10333-schedule-recurrent	r/1.5.0	"Rüdiger Rolf (613)"
M	#254	2014/07/01	"Lukas Rohner"	"MH-9429 [Bugfix] Fixed series title sorting in episode UI"	opencast-community/matterhorn	t/MH-9429-episode-sorting	r/1.5.0	"James Perrin (613)"
M	#253	2014/07/01	"Lukas Rohner"	"MH-10337 [Bugfix] Fixed mysql upgrade script 1.4.3 to 1.5.0"	opencast-community/matterhorn	t/MH-10337-upgrade-script	r/1.5.0	"Rüdiger Rolf (613)"
M	#252	2014/06/27	"Rüdiger Rolf"	"MH-8100 Video Editor"	opencast-community/opencast-osnabrueck-fork	f/MH-8100-videoeditor	develop	"Lukas Rohner (578)"
M	#251	2014/06/25	"Lars Kiesow"	"MH-10339, OpenJDK 8 Unit Test Compatibility"	lkiesow/matterhorn	t/MH-10339-openjdk-8-compatibi…	r/1.5.0	"Tobias Wunden (613)"
M	#250	2014/06/25	"Lukas Rohner"	"MH-8638 [Bugfix] Fixed service statistics query when …"	opencast-community/matterhorn	t/MH-8638-service-statistics	r/1.5.0	"James Perrin (613)"
D	#249	2014/06/24	"Greg Logan"	"MH-10340: Fails the Maven build if the Java process fails."	greg_logan/matterhorn	t/MH-10340-fail-integration-te…	develop	"Edmore Moyo (577)"
M	#248	2014/06/24	"Greg Logan"	"MH-10340: Fails the Maven build if the Java process fails."	greg_logan/matterhorn	t/MH-10340-fail-integration-te…	r/1.5.0	"Tobias Wunden (613)"
M	#247	2014/06/20	"Greg Logan"	"MH-10338: Removing Postgres DDL from codebase."	greg_logan/matterhorn	t/MH-10338-remove-postgres-1.5	r/1.5.0	"Rüdiger Rolf (618)"
D	#246	2014/06/20	"Greg Logan"	"MH-10338: Removing Postgres DDL from codebase."	greg_logan/matterhorn	t/MH-10338-remove-postgres-dev…	develop	"Rüdiger Rolf (618)"
D	#245	2014/06/18	"Lukas Rohner"	"MH-10335 [Improvement] Improve composer and ffmpeg …"	opencast-community/matterhorn	t/MH-10335-extract-image-by-fr…	develop	"Lars Kiesow (626)"
M	#244	2014/06/17	"Karen Dolan"	"MH-10216, republish metadata workflow"	kdolan/matterhorn-opencast	t/MH-10216-republish-workflow-…	r/1.5.0	"Lars Kiesow (627)"
M	#243	2014/06/12	"Lars Kiesow"	"MH-10328, FFmpegEncoderEngine Removes Encoding Placeholders"	lkiesow/matterhorn	t/MH-10328-encoding-profile-pl…	r/1.5.0	"Lukas Rohner (613)"
M	#242	2014/06/12	"Lars Kiesow"	"MH-10330, Encoding Failures During FFmpegComposer Tests"	lkiesow/matterhorn	t/MH-10330-ffmpeg-test-profile…	r/1.5.0	"Edmore Moyo (627)"
D	#241	2014/06/10	"Greg Logan"	"MH-9911: Fixing postgres column types per Alexander Bias' …"	greg_logan/matterhorn	t/MH-9911-postgres-column-type…	r/1.5.0	
M	#240	2014/06/02	"Karen Dolan"	"[1.5.0] MH-9675, MH-9676 fix comment in workflows …"	kdolan/matterhorn-opencast	t/mh-9675-nodeKey-vs-key-ocWor…	r/1.5.0	"Xavier Butty (641)"
D	#239	2014/06/02	"Karen Dolan"	"MH-9675, MH-9676 fix comment in workflows ocWorkflowPanel …"	kdolan/matterhorn-opencast	t/mh-9675-nodeKey-vs-key-ocWor…	develop	"Edmore Moyo (577)"
M	#238	2014/06/02	"Tobias Wunden"	"MH-10292 -- Added support for a service property that …"	opencast-community/matterhorn	t/MH-10292-series-remote-servi…	r/1.5.0	"Ruben Perez Vazquez (627)"
M	#237	2014/05/30	"Basil Brunner"	"MH-8638 -- Improve service statistics query"	myniva/matterhorn	t/MH-8638-stats-query-improvem…	r/1.5.0	"Rüdiger Rolf (627)"
D	#236	2014/05/30	"Basil Brunner"	"MH-8638 -- Service statistics query improved"	myniva/matterhorn	t/MH-8638-stats-query-improvem…	r/1.5.x	
M	#235	2014/05/30	"Greg Logan"	"MH-8638: Initial cleanup rev of the stats queries."	greg_logan/matterhorn	t/MH-8638-stats-queries	develop	"Lukas Rohner (578)"
M	#234	2014/05/30	"Lars Kiesow"	"MH-10306, Fix XML schema instance namespace declaration"	lkiesow/matterhorn	t/MH-10306-schema-namespace-bi…	r/1.5.0	"Christoph Drießen (645)"
M	#233	2014/05/29	"Greg Logan"	"MH-6875: Workflow UI preferences are now persisted in …"	greg_logan/matterhorn	t/MH-6875-persist-admin-prefs	develop	"Denis Meyer (610)"
D	#232	2014/05/29	"Greg Logan"	"MH-8638: Initial cleanup rev of the stats queries."	greg_logan/matterhorn	t/MH-8638-stats-queries	r/1.5.0	"James Perrin (646)"
M	#231	2014/05/29	"Lars Kiesow"	"MH-9083, Substring Search for Language and License"	lkiesow/matterhorn	t/MH-9083-substring-search-on-…	r/1.5.0	"James Perrin (634)"
M	#230	2014/05/29	"Lars Kiesow"	"MH-10294, Fix MH may not build without local DNS entry"	lkiesow/matterhorn	t/MH-10294-build-error-centos-…	r/1.5.0	"James Perrin (627)"
M	#229	2014/05/29	"Lars Kiesow"	"MH-10318, Remove test.txt"	lkiesow/matterhorn	t/MH-10318-remove-test-txt	r/1.5.0	"Tobias Wunden (642)"
M	#228	2014/05/29	"Lars Kiesow"	"MH-9976, Searching for a series returns all series"	lkiesow/matterhorn	t/MH-9976-search-for-series	r/1.5.0	"James Perrin (634)"
D	#227	2014/05/28	"Christoph Drießen"	"MH-10306 -- fix XML schema instance namespace declaration"	opencast-community/matterhorn	t/MH-10306-schema-namespace-bi…	r/1.5.0	"Lars Kiesow (646)"
M	#226	2014/05/26	"Ruben Gonzalez"	"MH-10316 Series endpoint shows non-public series when …"	rubenrua/matterhorn	t/MH-10316-series-endpoint-sho…	r/1.5.0	"Xavier Butty (648)"
M	#225	2014/05/24	"Lars Kiesow"	"MH-10220, Systemd Unit File"	lkiesow/matterhorn	t/MH-10220-systemd-unit-file	r/1.5.0	"Tobias Wunden (648)"
M	#224	2014/05/23	"Lars Kiesow"	"MH-10313, Incorrect Ingest Parameters cause …"	lkiesow/matterhorn	t/MH-10313-ingest-nullpointer-…	r/1.5.0	"Lukas Rohner (648)"
M	#223	2014/05/20	"Edmore Moyo"	"MH-10282 : Cannot delete scheduled recording when the title …"		t/MH-10282-delete-recording-ti…	r/1.5.0	"Greg Logan (655)"
M	#222	2014/05/17	"Lars Kiesow"	"MH-10308, Switch default inspection service"	lkiesow/matterhorn	t/MH-10308-switch-inspection-s…	develop	"Adam McKenzie (655)"
M	#221	2014/05/16	"Lars Kiesow"	"MH-10239, Tracks do not show up in TrimUI"	lkiesow/matterhorn	t/MH-10239-tracks-in-trim-ui-b	r/1.5.0	"Edmore Moyo (655)"
M	#220	2014/05/15	"Lars Kiesow"	"MH-10234, Fileinstall directory based on config dir"	lkiesow/matterhorn	t/MH-10234-configuration-direc…	r/1.5.0	"Tobias Wunden (655)"
M	#219	2014/05/14	"Lukas Rohner"	"MH-10255 -- Fixed merge issue with service policy and added …"	opencast-community/matterhorn	t/MH-10255-organization-servic…	r/1.5.0	"Rüdiger Rolf (656)"
D	#218	2014/05/14	"Lukas Rohner"	"MH-10216 -- Fixed republish workflow"	opencast-community/matterhorn	t/MH-10216-republish-workflow	r/1.5.0	"Lars Kiesow (660)"
M	#217	2014/05/13	"Tobias Wunden"	"MH-8747 -- fixed missing log4j initialization during …"	opencast-community/matterhorn	t/MH-8747-log4j-warning	r/1.5.0	"Greg Logan (662)"
M	#216	2014/05/13	"Stephen Marquard"	"MH-10240 Manually setting trim to beginning and end causes …"	smarquard/matterhorn	t/mh-10240-manually-setting-tr…	r/1.5.0	"Lars Kiesow (662)"
D	#215	2014/05/13	"Stephen Marquard"	"MH-10240 Manually setting trim to beginning and end causes …"	smarquard/matterhorn	t/MH-10240-fix-trim-end-error	r/1.5.0	
M	#214	2014/05/13	"Lars Kiesow"	"MH-10288, Fix LTI Security Issues"	lkiesow/matterhorn	t/MH-10288-LTI-access-restrict…	r/1.5.0	"Tobias Wunden (662)"
M	#213	2014/05/12	"Rüdiger Rolf"	"MH-10124 delete files from streaming server (updated for …"	opencast-community/opencast-osnabrueck-fork	t/MH-10124-delete-files-1.5	r/1.5.0	"Christoph Drießen (663)"
D	#212	2014/05/08	"Greg Logan"	"MH-9626: Allows administrator and instructor level users …"	greg_logan/matterhorn	t/MH-9626-statistics-tab-permi…	r/1.5.0	"Tobias Wunden (662)"
D	#211	2014/05/08	"Lars Kiesow"	"MH-10288, Fix LTI Security Issues"	lkiesow/matterhorn	t/MH-10288-LTI-access-restrict…	r/1.5.0	"Tobias Wunden (662)"
D	#210	2014/05/07	"Greg Logan"	"MH-10292 : Prevent series-remote bundle from registering as …"	opencast-community/matterhorn	t/MH-10292-series-remote-15	r/1.5.0	"Tobias Wunden (645)"
D	#209	2014/05/07	"Greg Logan"	"MH-10292 : Prevent series-remote bundle from registering as …"	opencast-community/matterhorn	t/MH-10292-series-remote	r/1.5.0	
M	#208	2014/05/07	"Ruben Perez Vazquez"	"MH-10292 : Prevent series-remote bundle from registering as …"	opencast-community/matterhorn	t/MH-10292-series-remote	r/1.4.4	
M	#207	2014/05/07	"Rüdiger Rolf"	"MH-10291 set in …"	opencast-community/opencast-osnabrueck-fork	t/MH-10291_deativate_job_stati…	r/1.5.0	"Tobias Wunden (662)"
D	#206	2014/05/07	"Ruben Perez Vazquez"	"MH-10184 : Fixed UI issue that prevented the trimming …"	opencast-community/matterhorn	t/MH-10184-resume-workflow	r/1.5.0	"Lars Kiesow (668)"
D	#205	2014/05/07	"Ruben Perez Vazquez"	"MH-10184 : Fixed UI issue that prevented the trimming …"	opencast-community/matterhorn	t/MH-10184-resume-workflow	r/1.4.4	"Lars Kiesow (668)"
M	#204	2014/05/06	"Rute Santos"	MH-9738-customize-email-body	rute_santos/opencast-matterhorn-fork	t/MH-9738-customize-email-body	develop	"Xavier Butty (662)"
M	#203	2014/05/06	"Lars Kiesow"	"MH-10023, Improve .gitignore"	lkiesow/matterhorn	t/MH-10023-improve-gitignore-2	r/1.5.0	"Greg Logan (669)"
M	#202	2014/05/06	"Edmore Moyo"	"MH-10208 : Use correct endpoint for see more dropdown …"		t/MH-10208-phantom-na-see-more…	r/1.5.0	"Lars Kiesow (669)"
M	#201	2014/05/05	"Lars Kiesow"	"MH-10288, Fix LTI Security Issues"	lkiesow/matterhorn	t/MH-10288-lti-security-fix-14…	r/1.4.4	
M	#200	2014/05/05	"Lars Kiesow"	"MH-10285, Remove old DictionaryService Implementation"	lkiesow/matterhorn	t/MH-10285-remove-dictionary-t…	develop	"Tobias Wunden (662)"
D	#199	2014/05/05	"Lars Kiesow"	"MH-10288, Fix LTI Security Issues"	lkiesow/matterhorn	t/MH-10288-lti-security-fix-14	r/1.4.4	
D	#198	2014/05/05	"Edmore Moyo"	"MH-10208 : Use correct endpoint for see more dropdown"		t/MH-10208-phantom-na-see-more	r/1.5.0	
M	#197	2014/05/02	"Lars Kiesow"	"MH-10174, Create Hunspell based DictionaryService"	lkiesow/matterhorn	f/MH-10174-hunspell-based-dict…	develop	"Tobias Wunden (662)"
M	#196	2014/05/02	"Lars Kiesow"	"MH-10110, Create a RegExp Based DictionaryService"	lkiesow/matterhorn	f/MH-10110-regexp-based-dictio…	develop	"Tobias Wunden (662)"
M	#195	2014/05/02	"Lars Kiesow"	"MH-10283, Forbid trailing spaces and require newline at eof"	lkiesow/matterhorn	t/MH-10283-trailing-spaces-new…	r/1.5.0	"Adam McKenzie (669)"
D	#194	2014/05/02	"Lars Kiesow"	"MH-10239, Tracks do not show up in TrimUI"	lkiesow/matterhorn	t/MH-10239-tracks-in-trim-ui	r/1.5.0	"Edmore Moyo (668)"
M	#193	2014/05/01	"James Perrin"	"MH-10277, Fixes XML chars <>& in series auto create"	jperrin/matterhorn	t/MH-10277-auto-series-handle-…	r/1.5.0	"Lars Kiesow (669)"
D	#192	2014/04/29	"James Perrin"	"MH-10277, encode text used for series title"	jperrin/matterhorn	t/MH-10277-auto-series-handle-…	r/1.5.0	"Adam McKenzie (676)"
M	#191	2014/04/27	"Lars Kiesow"	"MH-10276, Small/fast testing workflows and encoding profiles"	lkiesow/matterhorn	f/MH-10276-fast-testing-workfl…	develop	"Adam McKenzie (663)"
M	#190	2014/04/26	"Lars Kiesow"	"Remove LTI from default security xml"	lkiesow/matterhorn	t/MH-10275-lti-default-15	r/1.5.0	"Greg Logan (676)"
M	#189	2014/04/26	"Lars Kiesow"	"Remove LTI from default security xml"	lkiesow/matterhorn	t/MH-10275-lti-default-14	r/1.4.4	"Greg Logan (674)"
M	#188	2014/04/25	"Greg Logan"	"MH-10270: Remove the Export and Analytics tools"	greg_logan/matterhorn	t/MH-10270-remove-export-and-a…	r/1.5.0	"Rüdiger Rolf (676)"
M	#187	2014/04/24	"Lars Kiesow"	"MH-10264, Fix Ingest Inbox Relative Path"	lkiesow/matterhorn	t/MH-10264-inbox-relative-path…	r/1.5.0	"James Perrin (676)"
M	#186	2014/04/24	"James Perrin"	"MH-8930, pop-up appears if user tries to leave the page …"	jperrin/matterhorn	t/MH-8930-upload-please-dont-l…	r/1.5.0	"Denis Meyer (677)"
M	#185	2014/04/23	"Greg Logan"	"MH-10268: Fixes the CA install script to understand the …"	greg_logan/matterhorn	t/MH-10268-CA-install-script-1…	r/1.5.0	"Rüdiger Rolf (677)"
M	#184	2014/04/23	"Greg Logan"	"MH-10268: Fixes the CA install script to install the …"	greg_logan/matterhorn	t/MH-10268-CA-install-script	r/1.4.4	"Rüdiger Rolf (677)"
M	#183	2014/04/23	"Lars Kiesow"	"MH-10108, Fix Special Character Problem in Search Service …"	lkiesow/matterhorn	t/MH-10108-special-chars-in-di…	r/1.5.0	"Lukas Rohner (676)"
M	#182	2014/04/23	"Lars Kiesow"	"MH-10108, Fix Special Character Problem in Search Service …"	lkiesow/matterhorn	t/MH-10108-special-chars-in-di…	r/1.4.4	"Greg Logan (674)"
M	#181	2014/04/22	"Lars Kiesow"	"MH-10124, delete files from streaming server when retracting"	lkiesow/matterhorn	t/MH-10124-delete-streaming-fi…	r/1.4.4	"Greg Logan (674)"
M	#180	2014/04/22	"Lars Kiesow"	"MH-10031, Added support for updating the last-seen …"	lkiesow/matterhorn	t/MH-10031-update-last-seen-ti…	r/1.4.4	
D	#179	2014/04/22	"Lars Kiesow"	"MH-10264, Fix Ingest Inbox Relative Path"	lkiesow/matterhorn	t/MH-10264-inbox-relative-path	r/1.5.0	"James Perrin (681)"
D	#178	2014/04/22	"Waldemar Smirnow"	"t/MH-10263 fixed bundle dependency version"	wsmirnow/matterhorn	t/10263-fix-bundle-dependency-…	develop	
M	#177	2014/04/20	"Tobias Wunden"	"MH-10259 -- replaced the null pointer exception by a 404 in …"	opencast-community/matterhorn	t/MH-10259-npe-in-security-fil…	r/1.5.0	"Greg Logan (683)"
M	#176	2014/04/19	"Tobias Wunden"	"MH-9598 -- Prevented processing overhead because of …"	opencast-community/matterhorn	t/MH-9598-joblimit	r/1.5.0	"Ruben Perez Vazquez (683)"
D	#175	2014/04/19	"Tobias Wunden"	"MH-10258 -- fixed a nullpointer exception when all detected …"	opencast-community/matterhorn	t/MH-10258-npe-dictionary-clea…	r/1.5.0	"Lars Kiesow (683)"
M	#174	2014/04/19	"Tobias Wunden"	"MH-10257 -- prevented a null pointer exception if the …"	opencast-community/matterhorn	t/MH-10257-cleanup-npe	r/1.5.0	"Tobias M Schiebeck (683)"
D	#173	2014/04/19	"Tobias Wunden"	"MH-10256 -- Reduced log level and prevented logging of …"	opencast-community/matterhorn	t/MH-10256-prevent-delay-loggi…	r/1.5.0	"Tobias M Schiebeck (683)"
M	#172	2014/04/18	"Lars Kiesow"	"MH-10254, Remove GStreamer Composer"	lkiesow/matterhorn	t/MH-10254-remove-gstreamer-co…	develop	"Greg Logan (662)"
M	#171	2014/04/17	"James Perrin"	"MH-10237, stops returning to recordings tab if in and out …"	jperrin/matterhorn	t/MH-10237-trim-test-invalid-e…	r/1.5.0	"Lars Kiesow (683)"
M	#170	2014/04/17	"James Perrin"	"MH-10252, redirect ROLE_COURSE_ADMIN and ROLE_INSTRUCTOR to …"	jperrin/matterhorn	t/MH-10252-course-instructor-a…	r/1.5.0	"Greg Logan (683)"
M	#169	2014/04/15	"Lars Kiesow"	"MH-10242, Users tab cuts off roles"	lkiesow/matterhorn	t/MH-10242-user-tab-ui-roles	r/1.5.0	"Lukas Rohner (690)"
M	#168	2014/04/15	"Lukas Rohner"	"MH-10233 -- Removed outdated userdirectory-jpa files"	opencast-community/matterhorn	t/MH-10233	r/1.5.0	"Lars Kiesow (690)"
M	#167	2014/04/14	"Greg Logan"	"MH-10190: Distributed ingest exception"	greg_logan/matterhorn	t/MH-10190-distributed-schedul…	r/1.4.4	"Lars Kiesow (682)"
D	#166	2014/04/13	"Lars Kiesow"	"MH-10235, Version Information for Users"	lkiesow/matterhorn	t/MH-10235-version-information	r/1.5.0	
M	#165	2014/04/11	"James Perrin"	"MH-10230: welcome page typos"	jperrin/matterhorn	t/MH-10230-welcome-page-typos	r/1.5.0	"Lars Kiesow (694)"
M	#164	2014/04/10	"Lars Kiesow"	"MH-10224, Fix non-uniform binary path defaults and docs"	lkiesow/matterhorn	t/MH-10224-binary-path-docs-an…	r/1.5.0	"Tobias Wunden (690)"
D	#163	2014/04/09	"Rüdiger Rolf"	"MH-10124 delete files from streaming server"	opencast-community/matterhorn	t/MH-10124-delete-streaming-fi…	r/1.5.0	"Christoph Drießen (690)"
D	#162	2014/04/08	"Rüdiger Rolf"	"MH-10124 delete streaming files"	opencast-community/matterhorn	t/MH-10124-delete-streaming-fi…	r/1.4.4	
M	#161	2014/04/08	"Rüdiger Rolf"	"MH-10207 added additional configuration properties to …"	opencast-community/opencast-osnabrueck-fork	f/MH-10207-anonymous-tracking	r/1.4.4	"Greg Logan (690)"
M	#160	2014/04/08	"Rüdiger Rolf"	"MH-10207 added additional configuration properties to …"	opencast-community/opencast-osnabrueck-fork	f/MH-10207-anonymous-tracking	r/1.5.0	"Karen Dolan (690)"
D	#159	2014/04/07	"Edmore Moyo"	"MH-10208 : Use correct endpoint for see more dropdown"		t/MH-10208-phantom-na-see-more	develop	"Lars Kiesow (698)"
D	#158	2014/04/07	"Christoph Drießen"	"MH-10218 -- rewrite ProcessExecutor and StreamHelper"	opencast-community/matterhorn	t/MH-10218-processexecutor-str…	r/1.5.0	"Ruben Perez Vazquez (690)"
M	#157	2014/04/03	"Lars Kiesow"	"MH-10109, Let Extracted Text Pass Through Unmodigied"	lkiesow/matterhorn	t/MH-10109-text-extractor-text…	r/1.5.0	"Greg Logan (690)"
M	#156	2014/04/02	"Lars Kiesow"	"MH-10031, Added support for updating the last-seen …"	lkiesow/matterhorn	t/MH-10031-update-last-seen-ti…	r/1.5.0	"Greg Logan (673)"
M	#155	2014/04/02	"Lukas Rohner"	"MH-8967 -- Upgraded tika to version 1.4"	opencast-community/matterhorn	t/MH-8967-tika-upgrade	r/1.5.0	"Rüdiger Rolf (701)"
M	#154	2014/04/01	"Matjaz Rihtar"	"Support for RHEL/CentOS 5.x in 3rd party tools"	opencast-community/matterhorn	t/MH-10209-RHEL-CentOS-5_x-sup…	r/1.5.0	"Greg Logan (702)"
M	#153	2014/04/01	"Lukas Rohner"	"MH-10185 -- Fixed workflow service assert permission method"	opencast-community/matterhorn	t/MH-10185-workflow-assert-per…	r/1.5.0	"James Perrin (703)"
M	#152	2014/04/01	"Matjaz Rihtar"	"Enforce LOCAL_PREFIX in 3rd party installs"	opencast-community/matterhorn	t/MH-10196-set-LOCAL_PREFIX	r/1.5.0	"James Perrin (704)"
D	#151	2014/03/31	"Matjaz Rihtar"	"Enforce LOCAL_PREFIX in 3rd party installs"	opencast-community/matterhorn	t/MH-10196-set-LOCAL_PREFIX	r/1.5.0	"James Perrin (704)"
M	#150	2014/03/27	"Lukas Rohner"	"[feature/1.5] MH-6386 -- Added support for audio …"	opencast-community/matterhorn	f/MH-6386-audio-normalization	develop	"Rüdiger Rolf (662)"
M	#149	2014/03/26	"Lukas Rohner"	"MH-10205 -- Fixed deletion of segment catalog in text …"	opencast-community/matterhorn	t/MH-10205-text-analysis	r/1.5.0	"Tobias M Schiebeck (705)"
M	#148	2014/03/26	"Lukas Rohner"	"MH-10204 -- Fixed parsing mediapackage URL's strings"	opencast-community/matterhorn	t/MH-10204-mediapackage-parser	r/1.5.0	"Lars Kiesow (710)"
M	#147	2014/03/26	"Ruben Gonzalez"	"MH-10202 -- No ACL in new series when ingested a new …"	rubenrua/matterhorn	develop	develop	"Lukas Rohner (704)"
M	#146	2014/03/25	"Lukas Rohner"	"MH-9990 -- Added workflow cleanup strategy"	opencast-community/matterhorn	t/MH-9990-job-cleanup	develop	"Benjamin Wulff (655)"
M	#145	2014/03/25	"James Perrin"	"MH-10199: (MH-9490, MH-10200, MH-10201) get 3rd Party Tools …"	jperrin/matterhorn	t/MH-10199-3rd-party-tools-ubu…	r/1.5.0	"Greg Logan (698)"
M	#144	2014/03/24	"Lukas Rohner"	"MH-10018 -- Added workspace cleanup operation"	opencast-community/matterhorn	t/MH-10018-workspace-cleanup	r/1.5.0	"Rüdiger Rolf (709)"
D	#143	2014/03/24	"Basil Brunner"	"MH-10188 -- Implemented cover image workflow operation …"	myniva/matterhorn	t/MH-10188-cover-image	develop	"James Perrin (661)"
M	#142	2014/03/22	"Karen Dolan"	"MH-10125, Show recording table when wf has one operation"	kdolan/matterhorn-opencast	t/MH-10125-Admin-UI-show-singl…	develop	"Denis Meyer (695)"
M	#141	2014/03/21	"Greg Logan"	"MH-10192: 3rd Party Mirrors"	greg_logan/matterhorn	t/MH-10192-3rd-party-mirrors	r/1.5.0	"Denis Meyer (711)"
M	#140	2014/03/20	"Greg Logan"	"MH-10190: Distributed ingest exception"	greg_logan/matterhorn	t/MH-10190-distributed-schedul…	r/1.5.0	"Lukas Rohner (711)"
D	#139	2014/03/20	"Greg Logan"	"MH-10191: Duplicate Jersey dependency"	greg_logan/matterhorn	t/MH-10191-duplicate-jersey	r/1.5.0	
M	#138	2014/03/20	"Lukas Rohner"	"MH-10189 -- Implemented incident handling and equipped …"	opencast-community/matterhorn	f/MH-10189-incident-handling	develop	"Lars Kiesow (577)"
M	#137	2014/03/20	"Lukas Rohner"	"MH-10187 -- Added HTTP notification workflow operation …"	opencast-community/matterhorn	f/MH-10187-http-notify-operati…	develop	"Benjamin Wulff (690)"
M	#136	2014/03/17	"Greg Logan"	"MH-10126: POM file cleanup"	greg_logan/matterhorn	t/MH-10126-pomfile-cleanup	develop	"Lars Kiesow (710)"
M	#135	2014/03/17	"Greg Logan"	"MH-10180: Unit test cleanup to avoid /tmp"	greg_logan/matterhorn	t/MH-10180-test-paths	r/1.5.0	"Lukas Rohner (711)"
M	#134	2014/03/12	"Basil Brunner"	"MH-10075 Handle Dublin Core XML String more gracefully in …"	myniva/matterhorn	t/MH-10075-improve-dc-string-h…	r/1.5.0	"Lars Kiesow (710)"
M	#133	2014/03/12	"Basil Brunner"	"MH-10139 -- Payload field in mh_jobs table too small"	myniva/matterhorn	t/MH-10139-too-small-payload-f…	r/1.5.0	"James Perrin (719)"
M	#132	2014/03/11	"Tobias Wunden"	"MH-10161 -- Admin profile can't be built"	opencast-community/matterhorn	t/MH-10161-admin-profile	r/1.5.0	"Edmore Moyo (710)"
M	#131	2014/03/11	"Tobias Wunden"	"MH-10181 -- Removed duplicate jersey dependency"	opencast-community/matterhorn	t/MH-10181-test-dependencies	r/1.5.0	"Lars Kiesow (710)"
M	#130	2014/03/11	"Xavier Butty"	"MH-10160 -- Implemented CUD Endpoints and related methods …"	opencast-community/matterhorn	t/MH-10160-CUD-operations-for-…	develop	"Greg Logan (676)"
M	#129	2014/03/10	"Matjaz Rihtar"	"MH-10103: Support for .mp3 files in Sox (3rd party tools)"	opencast-community/matterhorn	t/MH-10103-add-sox-3rd-party-t…	r/1.5.0	"Greg Logan (710)"
M	#128	2014/03/10	"Lukas Rohner"	"MH-10178 -- remove modification of namespaces in …"	opencast-community/matterhorn	t/MH-10178-trailing-slashes	r/1.5.0	"Greg Logan (710)"
M	#127	2014/03/10	"James Perrin"	"MH-9980 Wait for asynch functions before leaving trim page …"	jperrin/matterhorn	t/MH-9980-trim-exit-after-aysn…	r/1.5.0	"Lars Kiesow (712)"
D	#126	2014/03/10	"James Perrin"	"MH-9980 Wait for asynch functions before leaving trim page …"	jperrin/matterhorn	t/MH-9980-trim-exit-after-aysn…	r/1.4.4	
M	#125	2014/03/08	"Lars Kiesow"	"MH-10175, Spaces in Encoding Profile arguments cause errors"	lkiesow/matterhorn	t/MH-10175-encoding-profile-sp…	r/1.5.0	"Lukas Rohner (726)"
M	#124	2014/03/08	"Lars Kiesow"	"MH-10143, Fix Init Script Error on Debian Based Systems"	lkiesow/matterhorn	t/MH-10143-init-script-on-debi…	r/1.5.0	"Greg Logan (716)"
M	#123	2014/03/07	"Lukas Rohner"	"MH-10170 -- Fixed adding new workflow properties to the …"	opencast-community/matterhorn	t/MH-10170-update-workflow-pro…	r/1.5.0	"Greg Logan (726)"
M	#122	2014/03/07	"Ruben Gonzalez"	"Added support for updating the last-seen timestamp in the …"	rubenrua/matterhorn	t/MH-10031	t/MH-10031	
M	#121	2014/03/07	"Lukas Rohner"	"MH-10169 -- Made all get by flavor methods of mediapackage …"	opencast-community/matterhorn	t/MH-10169-prepare-av	r/1.5.0	"Lars Kiesow (727)"
M	#120	2014/03/05	"Lars Kiesow"	"MH-10166, Check for Success State when Probing for Tesseract"	lkiesow/matterhorn	t/MH-10166-check-success-when-…	r/1.5.0	"Karen Dolan (731)"
M	#119	2014/03/05	"Lars Kiesow"	"MH-10165, Empty Dictionary Results may Cause Errors"	lkiesow/matterhorn	t/MH-10165-empty-dictionary-re…	develop	"Benjamin Wulff (710)"
M	#118	2014/03/04	"Lukas Rohner"	"MH-10162 -- Replaced series service impl by series mock in …"	opencast-community/matterhorn	t/MH-10162	r/1.5.0	"Greg Logan (731)"
D	#117	2014/02/28	"Lars Kiesow"	"MH-10156, Fix misspelling in LtiLaunchAuthenticationHandler"	lkiesow/matterhorn	t/MH-10156-misspelling-in-lti	r/1.5.0	"Lukas Rohner (732)"
M	#116	2014/02/26	"Karen Dolan"	"MH-10100, update workflow global start and stop time when …"	opencast-community/matterhorn	t/MH-10100-Update-Global-Captu…	r/1.5.0	"Lukas Rohner (732)"
M	#115	2014/02/26	"Lars Kiesow"	"MH-10141, Fix Naming of Database Upgrade Script"	lkiesow/matterhorn	t/MH-10141-fix-naming-of-db-up…	r/1.5.0	"Xavier Butty (736)"
M	#114	2014/02/26	"Basil Brunner"	"MH-10081 -- Maven PMD plugin leads to warnings within …"	myniva/matterhorn	t/MH-10081-eclipse-pmd-errors	r/1.5.0	"Greg Logan (732)"
